date,close,open,high,low,volume,average,barCount
2002-07-30,40.28279113769531,,,,,,
2002-07-31,40.65225982666016,,,,,,
2002-08-01,40.819766998291016,,,,,,
2002-08-02,41.135040283203125,,,,,,
2002-08-05,41.34194564819336,,,,,,
2002-08-06,41.0069465637207,,,,,,
2002-08-07,41.135040283203125,,,,,,
2002-08-08,40.992149353027344,,,,,,
2002-08-09,41.29758834838867,,,,,,
2002-08-12,41.38137435913086,,,,,,
2002-08-13,41.7114143371582,,,,,,
2002-08-14,41.5882682800293,,,,,,
2002-08-15,41.34686279296875,,,,,,
2002-08-16,41.07592010498047,,,,,,
2002-08-19,41.11531829833984,,,,,,
2002-08-20,41.49463272094727,,,,,,
2002-08-21,41.39120864868164,,,,,,
2002-08-22,41.16949844360352,,,,,,
2002-08-23,41.35672378540039,,,,,,
2002-08-26,41.37644577026367,,,,,,
2002-08-27,41.25326156616211,,,,,,
2002-08-28,41.405982971191406,,,,,,
2002-08-29,41.598121643066406,,,,,,
2002-08-30,41.67693710327149,,,,,,
2002-09-03,42.131744384765625,,,,,,
2002-09-04,42.11690139770508,,,,,,
2002-09-05,42.28497314453125,,,,,,
2002-09-06,41.95867156982422,,,,,,
2002-09-09,41.8994255065918,,,,,,
2002-09-10,42.04771423339844,,,,,,
2002-09-11,41.89442825317383,,,,,,
2002-09-12,42.11195373535156,,,,,,
2002-09-13,42.309661865234375,,,,,,
2002-09-16,42.32452774047852,,,,,,
2002-09-17,42.46290969848633,,,,,,
2002-09-18,42.512351989746094,,,,,,
2002-09-19,42.72497177124024,,,,,,
2002-09-20,42.71006774902344,,,,,,
2002-09-23,42.95231246948242,,,,,,
2002-09-24,43.10554885864258,,,,,,
2002-09-25,42.7793083190918,,,,,,
2002-09-26,42.74961471557617,,,,,,
2002-09-27,43.031436920166016,,,,,,
2002-09-30,43.283504486083984,,,,,,
2002-10-01,42.90575408935547,,,,,,
2002-10-02,43.04951477050781,,,,,,
2002-10-03,43.02473068237305,,,,,,
2002-10-04,43.06932067871094,,,,,,
2002-10-07,43.237892150878906,,,,,,
2002-10-08,43.15861129760742,,,,,,
2002-10-09,43.37672424316406,,,,,,
